"plate_x","plate_z","pitch_name","description","stand","release_speed","release_spin_rate"
-0.73,3.1,"4-Seam Fastball","called_strike","L",94,2352
0.56,2.76,"4-Seam Fastball","foul","L",95.9,2401
0.92,2.4,"4-Seam Fastball","hit_into_play","R",99,2509
0.69,1.36,"Slider","foul","R",90.8,2553
1.68,1.24,"Slider","ball","R",90.6,2672
-0.36,3.59,"4-Seam Fastball","foul","R",98.3,2446
-0.48,3.63,"4-Seam Fastball","foul","R",97,2429
-0.08,1.69,"4-Seam Fastball","ball","R",98.1,2486
0.63,3.06,"4-Seam Fastball","swinging_strike","L",99.9,2493
-0.2,3.1,"4-Seam Fastball","foul","L",97.3,2430
-0.35,2.3,"Changeup","swinging_strike","L",91.2,1603
0.24,1.28,"Changeup","ball","L",91,1555
-0.17,3.8,"4-Seam Fastball","ball","L",98.8,2405
-0.3,4.34,"4-Seam Fastball","foul_tip","R",97.7,2441
0.58,2.23,"Slider","swinging_strike","R",88.9,2505
0.19,3.83,"4-Seam Fastball","swinging_strike","R",97.5,2433
0.15,1.39,"Changeup","foul","L",90.4,1568
0.04,0.96,"4-Seam Fastball","ball","L",95.4,2496
0.82,2.49,"Slider","hit_into_play","R",91.9,2565
0.33,3.43,"Knuckle Curve","called_strike","R",84.5,2987
1.15,0.47,"4-Seam Fastball","blocked_ball","R",99.7,2569
-0.6,2.57,"4-Seam Fastball","called_strike","R",99.1,2597
-1.07,1.79,"4-Seam Fastball","hit_into_play","R",98.9,2518
0.85,1.04,"Slider","ball","R",91.9,2566
0.39,1.97,"4-Seam Fastball","called_strike","R",99.5,2575
0.73,3.11,"4-Seam Fastball","hit_into_play","L",99.1,2643
-0.19,2.43,"Knuckle Curve","called_strike","L",83.9,3001
-0.07,3.48,"4-Seam Fastball","hit_into_play","L",97.4,2558
0.04,1,"Knuckle Curve","foul","L",85,2998
-0.02,1.29,"Knuckle Curve","swinging_strike","L",82.7,2844
0.12,1.79,"4-Seam Fastball","called_strike","L",96.8,2532
-0.82,3.35,"Knuckle Curve","ball","L",81.3,2892
-0.17,2.84,"Changeup","hit_into_play","L",90.4,1557
1.51,3.19,"Cutter","ball","L",94.2,2617
0.35,2.31,"Cutter","hit_into_play","R",96.1,2587
1.18,1.57,"4-Seam Fastball","ball","R",99.3,2459
-0.97,1.79,"Changeup","hit_into_play","L",91.2,1551
1.4,1.68,"Slider","ball","L",90.5,2595
-0.53,2.7,"4-Seam Fastball","swinging_strike","L",98.4,2518
-0.49,0.89,"Changeup","ball","L",91.7,1697
-0.65,1.29,"Changeup","swinging_strike","L",90.3,1634
0.32,2.74,"Slider","hit_into_play","R",91.3,2570
1.02,2.71,"Slider","hit_into_play","L",90,2536
-0.89,2.42,"Slider","called_strike","L",88.9,2529
0.15,2.81,"4-Seam Fastball","hit_into_play","R",97.6,2449
-0.18,3.39,"4-Seam Fastball","foul","R",98.2,2516
-0.22,3.49,"4-Seam Fastball","foul","R",98.6,2494
1.22,0.03,"Slider","ball","R",91.2,2499
0.8,1.68,"4-Seam Fastball","called_strike","R",97.7,2448
1.29,0.9,"Slider","ball","R",89.3,2398
1.19,3.24,"4-Seam Fastball","ball","R",95.1,2395
0.97,2.38,"Slider","called_strike","R",90,2543
0.76,2.08,"Cutter","hit_into_play","R",95.5,2484
-0.46,3.62,"4-Seam Fastball","foul","R",98.7,2440
-0.53,2.29,"4-Seam Fastball","foul","R",99.6,2515
0.86,1.81,"4-Seam Fastball","foul","R",98.9,2430
1.48,3.22,"Cutter","ball","R",95.3,2534
1.23,2.82,"4-Seam Fastball","ball","R",98.3,2399
0.39,1.89,"4-Seam Fastball","foul","R",98.9,2504
0.94,1.36,"Cutter","foul","R",95.2,2622
0.55,2.74,"4-Seam Fastball","called_strike","R",98,2522
0.56,1.73,"4-Seam Fastball","called_strike","R",98.2,2459
0.03,2.93,"4-Seam Fastball","hit_into_play","L",96.8,2522
1.41,3.17,"Knuckle Curve","hit_by_pitch","L",81.9,2855
0.94,1.96,"Knuckle Curve","called_strike","L",83.6,2773
0.13,1.97,"4-Seam Fastball","hit_into_play","L",95.1,2350
1.04,2.28,"4-Seam Fastball","ball","L",96.6,2471
0.25,2.61,"4-Seam Fastball","called_strike","R",99.1,2448
-0.07,2.41,"4-Seam Fastball","foul","R",99,2488
0.19,1.78,"Slider","swinging_strike","R",90.8,2632
0.91,2.38,"4-Seam Fastball","ball","R",98.5,2550
-0.68,3.36,"4-Seam Fastball","foul","R",98.1,2401
-0.24,3.8,"4-Seam Fastball","ball","L",98.5,2488
-0.67,3.21,"4-Seam Fastball","called_strike","L",97.2,2362
-0.5,4.11,"4-Seam Fastball","ball","L",97.6,2390
-0.23,1.95,"4-Seam Fastball","swinging_strike","L",96.8,2493
-1.43,2.63,"4-Seam Fastball","ball","L",95.5,2402
-0.24,1.07,"Cutter","ball","L",93.8,2604
-0.25,3.13,"4-Seam Fastball","hit_into_play","R",97.8,2483
1.35,1.05,"Slider","ball","R",89.3,2549
0.81,1.7,"Slider","called_strike","R",90.5,2531
1.39,1.31,"4-Seam Fastball","ball","R",97.7,2413
1.3,1.64,"Slider","swinging_strike","R",89.9,2444
-0.46,2.06,"4-Seam Fastball","called_strike","L",96.7,2386
0.9,1.99,"Slider","foul","L",89.6,2378
-0.73,2.56,"Changeup","called_strike","L",88.9,1598
0.35,1.42,"Changeup","ball","L",88.8,1488
-0.21,2.23,"Knuckle Curve","called_strike","L",82.4,2745
-0.05,3.17,"4-Seam Fastball","hit_into_play","R",98.4,2512
0.19,2.7,"4-Seam Fastball","called_strike","R",98.1,2416
-0.87,2.89,"4-Seam Fastball","swinging_strike","R",98.2,2405
-1.17,2.67,"4-Seam Fastball","foul","R",98.4,2468
-0.83,2.42,"4-Seam Fastball","called_strike","R",98.2,2386
-1.5,2.06,"4-Seam Fastball","ball","L",98.4,2285
0.9,1.9,"4-Seam Fastball","ball","L",98.3,2370
1.74,1.24,"Slider","ball","L",90.4,2500
0.06,1.98,"Changeup","swinging_strike","L",90.4,1595
-0.51,2.08,"Slider","called_strike","L",89.6,2543
-0.41,3.66,"4-Seam Fastball","ball","L",98,2494
-0.38,3.01,"4-Seam Fastball","hit_into_play","L",96.4,2311
0.9,1.4,"Slider","hit_into_play","R",90.8,2540
-0.18,3.28,"4-Seam Fastball","foul","R",99,2393
-0.43,2.92,"4-Seam Fastball","foul_tip","R",98.3,2400
0.98,2.01,"4-Seam Fastball","ball","R",98,2340
-0.5,4.36,"4-Seam Fastball","ball","R",97.7,2420
-0.57,2.69,"Slider","foul","R",88.5,2647
-0.76,2.83,"4-Seam Fastball","hit_into_play","R",97.5,2390
-0.56,2.91,"Knuckle Curve","hit_into_play","L",82.5,2885
-0.32,2.57,"4-Seam Fastball","swinging_strike","L",96.8,2480
1.06,3.8,"Cutter","ball","L",93.1,2539
-0.4,2,"4-Seam Fastball","called_strike","L",95.5,2456
-0.82,3.07,"4-Seam Fastball","foul_tip","L",97.3,2455
-0.14,1.92,"Changeup","foul","L",89.5,1557
-0.37,4.6,"4-Seam Fastball","ball","L",97.7,2486
-0.26,0.97,"Knuckle Curve","ball","L",81.9,2796
-0.11,2.48,"Slider","foul","L",88.3,2581
-1.13,2.9,"4-Seam Fastball","swinging_strike","L",96.1,2514
-1.46,1.56,"Changeup","ball","L",87,1506
0.9,2.77,"Cutter","called_strike","L",93.8,2484
0.26,2.15,"4-Seam Fastball","hit_into_play","R",99.5,2684
1.14,1.47,"Cutter","ball","R",94.8,2671
0.68,2.48,"4-Seam Fastball","called_strike","R",96.8,2446
0.96,3.17,"4-Seam Fastball","ball","R",99.1,2497
0.92,1.62,"Slider","ball","R",89.9,2674
0.8,1.63,"Cutter","foul","R",94.2,2518
0.06,3.59,"4-Seam Fastball","hit_into_play","L",96.6,2381
-0.25,2.63,"4-Seam Fastball","foul","L",96.9,2450
1.09,2.73,"4-Seam Fastball","ball","L",96.4,2451
1.4,1.64,"Knuckle Curve","hit_into_play","R",83.3,2810
1.16,1.19,"Slider","foul","R",89.9,2656
1.33,1.31,"4-Seam Fastball","ball","R",98.3,2522
-0.7,3.16,"4-Seam Fastball","foul","R",96.8,2422
-0.17,2.68,"Knuckle Curve","foul","R",81.9,2733
1.41,2.93,"Cutter","swinging_strike","R",92.9,2532
0.9,1.82,"Slider","swinging_strike","R",89.7,2575
0,2.12,"Cutter","hit_into_play","L",95.4,2522
-0.18,3.54,"4-Seam Fastball","foul","L",98.3,2446
0.01,1.83,"Slider","foul","L",90.2,2496
0.83,2.59,"4-Seam Fastball","called_strike","L",97.9,2443
-0.01,2.63,"Cutter","swinging_strike","L",94.7,2509
0.48,3.63,"4-Seam Fastball","hit_into_play","L",96.9,2529
-0.47,1.85,"4-Seam Fastball","foul","L",97.6,2445
0.91,2.59,"Slider","swinging_strike","L",91.3,2525
0.25,2.89,"4-Seam Fastball","foul","L",94,2428
0.95,2.87,"4-Seam Fastball","ball","R",97.9,2487
0.11,2.39,"4-Seam Fastball","foul","R",97.5,2361
0.89,2.32,"4-Seam Fastball","foul","R",97.4,2469
-1.16,2.54,"4-Seam Fastball","foul","R",96.8,2434
1.44,1.36,"4-Seam Fastball","ball","R",97,2459
1.32,1.85,"Cutter","ball","R",92,2422
1.34,0.74,"Slider","ball","R",89.1,2561
-0.16,2.46,"Slider","swinging_strike","R",87.5,2207
0.12,2.25,"Slider","foul","R",88.8,2544
-0.28,3.44,"Cutter","swinging_strike","R",93,2572
0.06,2.83,"4-Seam Fastball","swinging_strike","R",96,2407
0.55,2.68,"4-Seam Fastball","hit_into_play","L",96.4,2417
-1.22,2.74,"4-Seam Fastball","ball","L",96.4,2367
0.76,2.01,"Cutter","swinging_strike","L",92.8,2455
-1.34,2.31,"4-Seam Fastball","ball","L",95.2,2432
-0.1,2.3,"Changeup","hit_into_play","L",89.2,1626
0.83,2.84,"4-Seam Fastball","foul_tip","R",97.4,2485
0.1,0.96,"Slider","foul","R",89.4,2517
1.04,3.33,"Knuckle Curve","ball","R",83.3,2941
0.33,2.4,"Cutter","foul_tip","R",94.6,2661
0.43,1.43,"Slider","swinging_strike","R",91.3,2606
0.6,1.5,"Slider","ball","R",89.5,2522
-0.92,4.42,"4-Seam Fastball","ball","R",97.7,2314
-0.66,2.98,"4-Seam Fastball","hit_into_play","L",97.7,2523
-1.55,2.97,"4-Seam Fastball","ball","L",97.5,2475
-2,4.61,"4-Seam Fastball","ball","L",96.4,2413
0.51,2.82,"4-Seam Fastball","foul","L",97,2427
-0.17,1.9,"4-Seam Fastball","called_strike","L",96.3,2439
-0.45,2.52,"4-Seam Fastball","hit_into_play","R",96.9,2405
-0.19,4.09,"4-Seam Fastball","ball","R",96,2472
-0.8,3.01,"4-Seam Fastball","foul","R",95.9,2437
0.2,1.78,"Slider","swinging_strike","R",88.5,2448
-0.81,3.3,"4-Seam Fastball","swinging_strike","L",97.2,2414
0.19,1.77,"Cutter","called_strike","L",93.5,2495
0.77,2.04,"4-Seam Fastball","called_strike","L",96.4,2431
-0.25,2.58,"4-Seam Fastball","hit_into_play","L",94.9,2402
0.33,2.96,"4-Seam Fastball","called_strike","R",98.3,2477
-0.09,3.22,"4-Seam Fastball","foul","R",97.1,2429
0.7,2.72,"4-Seam Fastball","foul","R",97.7,2425
2.16,0.87,"Cutter","ball","R",93.9,2541
1.28,2.2,"4-Seam Fastball","ball","R",97.4,2419
0.22,2.9,"4-Seam Fastball","called_strike","R",97,2395
0.42,2.13,"4-Seam Fastball","called_strike","R",97.3,2441
-0.09,3.28,"4-Seam Fastball","called_strike","R",97.4,2501
0.53,1.08,"Slider","swinging_strike","R",90.8,2565
1.47,1.52,"Slider","ball","R",93.1,2645
0.73,4.03,"4-Seam Fastball","ball","R",97.8,2433
-0.28,3.46,"4-Seam Fastball","swinging_strike","R",96.4,2467
0.47,3.86,"Slider","foul_tip","L",89.4,2489
0.59,0.24,"Slider","blocked_ball","L",89.5,2553
0.11,1.82,"4-Seam Fastball","called_strike","L",96.8,2530
0.51,2.06,"4-Seam Fastball","called_strike","L",97.5,2535
0.63,2.53,"Slider","hit_into_play","L",89.4,2605
0.52,2.06,"Changeup","called_strike","L",89.3,1609
1.62,1.86,"Slider","ball","L",89,2637
1.03,2.74,"4-Seam Fastball","ball","L",96.6,2575
0.68,1.58,"Slider","called_strike","L",89,2581
-0.63,3.73,"4-Seam Fastball","ball","L",95.9,2454
-0.47,2.98,"Slider","hit_into_play","R",87.1,2566
0.21,1.38,"Slider","swinging_strike","R",88.3,2615
1.04,0.5,"Slider","ball","R",88.5,2409
1.04,1.14,"Slider","swinging_strike","R",88.2,2438
0.55,3.96,"4-Seam Fastball","ball","R",94.6,2373
0.97,2,"Slider","swinging_strike","R",90.6,2523
0.7,2.62,"4-Seam Fastball","foul","R",97.4,2432
-0.08,4.57,"4-Seam Fastball","ball","R",96.5,2410
1.58,1.29,"Slider","ball","R",88.4,2565
0.41,2.77,"4-Seam Fastball","foul","R",95.8,2495
0.28,2.59,"4-Seam Fastball","swinging_strike","R",96.6,2538
0.42,1.88,"4-Seam Fastball","swinging_strike","R",98.2,2419
1.18,1.65,"4-Seam Fastball","ball","R",99.1,2467
1.26,0.82,"Slider","ball","R",90.7,2640
-2.24,11.02,"4-Seam Fastball","ball","R",96.7,2344
-0.21,2.14,"4-Seam Fastball","foul","R",98.8,2489
0.41,3.23,"Knuckle Curve","called_strike","R",84.1,2705
-0.17,1.88,"4-Seam Fastball","called_strike","L",97.8,2405
0.53,1.82,"4-Seam Fastball","called_strike","L",98.3,2512
-1.4,2.57,"Slider","ball","L",88.8,2562
-0.39,4.17,"4-Seam Fastball","ball","L",96.5,2443
-0.73,2.86,"Slider","called_strike","L",89.5,2615
-0.36,0.74,"Knuckle Curve","ball","L",82.9,2755
-0.14,3.68,"4-Seam Fastball","swinging_strike","L",97.4,2339
0.94,0.68,"Slider","ball","L",90.6,2514
0.2,2.06,"4-Seam Fastball","called_strike","L",96.4,2465
-0.27,2.21,"4-Seam Fastball","called_strike","L",96.4,2435
0.18,3.51,"4-Seam Fastball","swinging_strike","R",96.6,2421
-0.32,3.42,"4-Seam Fastball","swinging_strike","R",96.9,2331
-0.23,1.48,"4-Seam Fastball","called_strike","R",97.7,2392
-0.18,2.47,"4-Seam Fastball","hit_into_play","L",96,2533
0.12,0.6,"Slider","swinging_strike_blocked","L",90.8,2439
-0.76,4.72,"4-Seam Fastball","ball","L",96,2480
1.06,2.52,"Cutter","ball","L",93.7,2477
0.22,2.44,"Slider","hit_into_play","R",90.3,2479
-0.84,3.26,"4-Seam Fastball","swinging_strike","R",97,2399
0.37,1.51,"Slider","swinging_strike","R",90.2,2488
-1.68,3.47,"4-Seam Fastball","hit_by_pitch","R",96,2396
-0.36,3.43,"4-Seam Fastball","hit_into_play","R",95.8,2416
1.06,0.95,"Slider","swinging_strike","R",90,2469
0.96,2.85,"4-Seam Fastball","foul","R",98,2472
0.39,1.97,"4-Seam Fastball","swinging_strike","R",98.5,2407
0.27,0.58,"Slider","swinging_strike_blocked","R",90.4,2520
1.31,2.05,"4-Seam Fastball","ball","R",98.8,2538
-0.1,2.69,"4-Seam Fastball","hit_into_play","R",98.9,2466
0.23,3.03,"4-Seam Fastball","foul","R",98.2,2405
0.25,2.32,"4-Seam Fastball","swinging_strike","R",97.5,2414
1.18,0.97,"Slider","ball","R",90.3,2579
-0.41,2.9,"4-Seam Fastball","hit_into_play","L",96,2387
1.35,1.21,"Cutter","ball","L",93,2523
0.32,3,"4-Seam Fastball","hit_into_play","L",95.8,2415
-0.33,3.01,"4-Seam Fastball","hit_into_play","R",95.7,2333
0.54,2.37,"Cutter","foul","R",92.8,2486
1.81,0.61,"Slider","ball","R",89.9,2463
1.52,1.94,"Cutter","swinging_strike","R",92.1,2519
1.21,2.87,"4-Seam Fastball","ball","R",95,2426
-0.38,1.89,"4-Seam Fastball","called_strike","R",93.3,2343
-0.28,2.3,"Changeup","hit_into_play","L",90.2,1600
0.7,1.04,"Cutter","swinging_strike","R",93.4,2496
0.94,0.66,"Slider","ball","R",89,2571
0.1,0.73,"Slider","swinging_strike","R",88.9,2543
0.3,1.41,"4-Seam Fastball","ball","R",97,2438
0.8,2.41,"Cutter","swinging_strike","R",93,2591
-0.65,2.56,"4-Seam Fastball","hit_into_play","R",95.5,2386
-1.53,2.77,"4-Seam Fastball","ball","R",95.4,2382
0.19,2.61,"4-Seam Fastball","hit_into_play","R",98.4,2407
0.5,0.93,"Slider","ball","R",90.6,2518
0.12,2.81,"4-Seam Fastball","foul","R",97.7,2511
-0.85,2.89,"4-Seam Fastball","foul","R",97.3,2448
1.26,2.12,"4-Seam Fastball","ball","R",97.5,2278
1.41,1.1,"Slider","ball","R",89.9,2513
0.61,1.48,"Slider","foul","R",89.1,2474
-0.24,2.45,"4-Seam Fastball","hit_into_play","L",98,2507
-0.53,3.09,"4-Seam Fastball","foul","L",97.2,2419
-0.14,3.12,"4-Seam Fastball","called_strike","L",96.2,2377
0.62,1.07,"Cutter","ball","L",92.1,2486
0.4,3.5,"4-Seam Fastball","ball","L",96.9,2437
1.65,2.03,"4-Seam Fastball","ball","L",96.2,2399
0.44,1.7,"Slider","hit_into_play","R",89,2532
0.93,3.2,"4-Seam Fastball","foul","R",95.8,2290
0.31,2.89,"4-Seam Fastball","foul","R",96.7,2426
1.62,0.1,"Slider","ball","R",88.5,2579
0.76,2.53,"4-Seam Fastball","called_strike","R",96.1,2335
-0.51,2.22,"4-Seam Fastball","called_strike","R",94.1,2351
-0.26,3.57,"4-Seam Fastball","swinging_strike","L",97.8,2472
-0.28,2.42,"Slider","foul","L",90.8,2529
0.62,2.69,"4-Seam Fastball","called_strike","L",97.4,2475
-0.31,2.77,"4-Seam Fastball","foul","L",97.7,2500
-0.23,2.98,"4-Seam Fastball","hit_into_play","L",97.7,2488
0.48,3.41,"Slider","called_strike","L",90.1,2554
-0.83,2.73,"4-Seam Fastball","hit_into_play","R",98.1,2505
1.66,2.07,"Cutter","ball","R",94.5,2538
0.51,2.72,"4-Seam Fastball","called_strike","R",96.1,2452
0.5,1.46,"4-Seam Fastball","ball","L",98.5,2494
-1.27,1.7,"Changeup","ball","L",89.5,1465
1.1,1.59,"Slider","foul","L",89.1,2557
0.5,1.93,"Cutter","foul","L",92.7,2414
1.03,2.54,"Slider","ball","L",88.9,2484
0.95,1.75,"Slider","ball","L",88.1,2536
-0.03,1.65,"Knuckle Curve","swinging_strike","L",81.3,2697
0.35,1.62,"Slider","hit_into_play","R",86.9,2529
0.46,1.74,"Slider","called_strike","R",88,2506
0.25,1.48,"Slider","swinging_strike","R",87.9,2424
0.99,2.27,"4-Seam Fastball","ball","R",95.1,2382
0.25,2.2,"4-Seam Fastball","hit_into_play","R",95.1,2289
-0.6,2.83,"4-Seam Fastball","hit_into_play","R",96.4,2331
0.45,2.58,"Cutter","hit_into_play","L",92.6,2451
0.85,2.32,"4-Seam Fastball","called_strike","L",96.2,2335
-1.49,3.96,"4-Seam Fastball","ball","L",94.3,2283
-0.88,3.3,"4-Seam Fastball","ball","L",94.9,2413
0.09,2.35,"4-Seam Fastball","hit_into_play","L",99,2576
-0.66,3.9,"4-Seam Fastball","ball","L",98.3,2572
0.31,3.31,"4-Seam Fastball","foul","L",98.9,2598
1.16,2.57,"Slider","ball","L",91.6,2633
0.01,2.69,"Slider","foul","L",91.1,2670
-0.3,2.66,"Slider","hit_into_play","L",90.8,2775
1.05,2.23,"Slider","foul","L",92.5,2734
0.35,2.3,"Changeup","swinging_strike","L",91.1,1602
-0.34,1.79,"4-Seam Fastball","ball","L",98.6,2606
-0.2,3.42,"4-Seam Fastball","swinging_strike","R",99.2,2556
-0.68,2.27,"4-Seam Fastball","foul","R",97.9,2483
1.62,1.28,"Cutter","ball","R",92.3,2637
0.35,0.57,"Slider","ball","R",90.7,2763
0.87,1.14,"Slider","swinging_strike","R",91,2756
0.45,2.55,"4-Seam Fastball","hit_into_play","L",98,2555
-0.21,0.18,"Changeup","blocked_ball","L",89.8,1698
0.59,3.47,"4-Seam Fastball","foul","L",98.9,2582
0.13,1.75,"Slider","foul","L",89.9,2684
1.16,2.47,"Slider","foul","L",91.3,2535
-0.03,3.78,"4-Seam Fastball","ball","L",94.6,2535
0.83,2.15,"4-Seam Fastball","ball","L",97.4,2475
-0.11,1.96,"Slider","called_strike","L",89.5,2525
0.26,3.2,"4-Seam Fastball","hit_into_play","R",95.5,2395
0.81,0.54,"Slider","swinging_strike_blocked","L",90.8,2690
-0.65,2.13,"4-Seam Fastball","called_strike","L",98.3,2504
-0.5,3.97,"4-Seam Fastball","ball","L",98.4,2497
1.13,1.76,"Slider","ball","L",92.1,2594
-0.5,2.43,"4-Seam Fastball","swinging_strike","L",98.1,2445
0.46,2.74,"4-Seam Fastball","hit_into_play","R",97.9,2561
0.24,2.55,"4-Seam Fastball","called_strike","R",99.2,2529
0.14,3.33,"4-Seam Fastball","swinging_strike","L",98.4,2613
0.52,3.68,"4-Seam Fastball","foul","L",97.2,2456
0.13,3.31,"4-Seam Fastball","swinging_strike","L",97.6,2448
0.7,2.9,"Slider","hit_into_play","R",89.2,2614
0.78,1.66,"Slider","called_strike","R",89.2,2637
-0.25,2.05,"Knuckle Curve","hit_into_play","L",80.4,2773
0.05,2.34,"4-Seam Fastball","called_strike","L",96.3,2433
0.94,2.86,"4-Seam Fastball","ball","L",95.6,2422
-0.29,1.86,"Knuckle Curve","swinging_strike","L",82.1,2811
0.59,0.33,"Slider","ball","L",90.3,2562
-0.09,3.12,"4-Seam Fastball","foul","L",96.5,2407
-0.07,2.69,"4-Seam Fastball","foul","L",97.3,2563
-0.89,1.75,"4-Seam Fastball","hit_into_play","R",98.2,2397
0.02,4.06,"4-Seam Fastball","foul","R",97.5,2435
-0.81,3.01,"Cutter","called_strike","R",93.1,2462
0.98,-0.34,"Slider","ball","R",90.5,2541
0.73,2.36,"4-Seam Fastball","called_strike","R",97.2,2549
0.04,3.54,"4-Seam Fastball","hit_into_play","L",98.2,2589
-0.08,2.87,"4-Seam Fastball","foul","L",97.6,2475
1.15,3.52,"4-Seam Fastball","ball","L",97.3,2522
1.45,-0.09,"Slider","ball","L",90.1,2601
1.25,0.23,"Slider","ball","L",88.4,2550
0.89,1.17,"Slider","swinging_strike","L",90.2,2567
0.69,3.37,"4-Seam Fastball","swinging_strike","L",97.2,2449
0.67,1.56,"Slider","hit_into_play","R",89.5,2419
1.52,0.6,"4-Seam Fastball","ball","R",98.2,2509
-0.21,3.21,"4-Seam Fastball","foul","R",95.8,2380
-0.29,3.48,"4-Seam Fastball","swinging_strike","R",96.2,2358
-0.01,2.59,"4-Seam Fastball","swinging_strike","L",96.5,2306
0.53,2.72,"4-Seam Fastball","swinging_strike","L",96.2,2365
-0.61,3.31,"4-Seam Fastball","called_strike","L",95.8,2364
0.11,3.56,"4-Seam Fastball","ball","L",96.7,2421
0.25,2.15,"4-Seam Fastball","hit_into_play","R",96.9,2412
1.42,2.46,"4-Seam Fastball","ball","R",95.5,2425
-1.07,2.96,"4-Seam Fastball","ball","R",95,2374
0.01,2.17,"4-Seam Fastball","hit_into_play","L",99.1,2456
1.24,2.68,"4-Seam Fastball","ball","L",97.7,2546
-1.18,2.61,"4-Seam Fastball","foul","L",97.3,2424
-1.86,3.12,"4-Seam Fastball","ball","L",97.2,2436
0.59,0.92,"Slider","ball","L",89.2,2637
0.96,3.29,"4-Seam Fastball","called_strike","L",96.9,2411
0.08,3.55,"4-Seam Fastball","foul","L",95.7,2355
-0.08,3.59,"4-Seam Fastball","swinging_strike","R",98.1,2393
0.85,1.93,"4-Seam Fastball","called_strike","R",96.7,2412
0.15,2.74,"4-Seam Fastball","swinging_strike","R",95.9,2353
0.33,2.29,"Slider","hit_into_play","L",88.8,2607
0.91,1.42,"Slider","ball","L",90.4,2521
-0.63,3.09,"4-Seam Fastball","foul","L",96.4,2389
1.15,2.63,"Slider","ball","L",87.5,2454
0.27,2.67,"4-Seam Fastball","called_strike","L",96.2,2383
0.33,1.7,"Slider","called_strike","L",88.9,2576
0.08,2.52,"4-Seam Fastball","foul","L",96.5,2395
-0.69,1.61,"4-Seam Fastball","called_strike","L",93.9,2498
-0.57,3.05,"4-Seam Fastball","hit_into_play","R",96.5,2449
-0.99,1.99,"4-Seam Fastball","called_strike","R",96.6,2461
0.36,2.9,"4-Seam Fastball","called_strike","R",96.2,2449
-0.38,3.5,"4-Seam Fastball","swinging_strike","L",97.6,2512
-0.68,2.92,"4-Seam Fastball","foul","L",96.9,2530
0.71,2.35,"4-Seam Fastball","foul","L",97.5,2464
-0.34,3.19,"4-Seam Fastball","foul","L",96.3,2474
0.97,0.52,"Slider","ball","L",89.1,2573
-0.36,4.38,"4-Seam Fastball","ball","L",95.8,2447
0.24,2.33,"4-Seam Fastball","foul","L",96.3,2535
1.06,2.46,"4-Seam Fastball","ball","L",94.8,2494
-0.14,1.76,"4-Seam Fastball","called_strike","L",95.4,2490
1.33,2.9,"4-Seam Fastball","hit_into_play","R",96.4,2365
0.93,3.12,"4-Seam Fastball","foul","R",97,2281
0.62,2.52,"4-Seam Fastball","foul_tip","R",97.3,2443
-0.52,2.56,"4-Seam Fastball","swinging_strike","L",97.4,2399
-0.5,1.57,"4-Seam Fastball","called_strike","L",97.1,2378
-1.15,2.6,"4-Seam Fastball","ball","L",98.1,2356
-1.11,2.7,"4-Seam Fastball","ball","L",97,2397
-1.14,2.31,"Changeup","swinging_strike","L",91.5,1576
1.82,1.7,"4-Seam Fastball","ball","R",98.1,2443
-0.35,3.15,"Cutter","foul","R",95.5,2516
0.1,1.03,"Slider","ball","R",90.2,2725
0.78,2.58,"4-Seam Fastball","called_strike","R",97.6,2475
0.52,1.1,"Cutter","ball","R",94.2,2646
0.41,1.09,"Slider","swinging_strike","R",90.4,2686
1.74,1.12,"Slider","ball","R",91,2549
-0.11,1.41,"Changeup","hit_into_play","L",90.2,1546
