release_spin_rate,release_speed,balls,strikes,result_derived,stand,in_or_off_plate,num_on_base,outs_when_up
2005.0,75.6,1,1,ball,R,outside,0,2
2285.0,89.1,1,0,foul,R,inside,0,2
1565.0,87.0,0,0,ball,R,outside,0,2
2085.0,93.2,0,2,out,R,inside,0,1
1839.0,75.0,0,1,foul,R,inside,0,1
1882.0,74.5,0,0,strike,R,inside,0,1
1604.0,86.6,2,2,out,R,outside,0,0
1785.0,74.6,2,2,foul,R,inside,0,0
2090.0,93.2,2,1,foul,R,inside,0,0
1890.0,92.2,2,0,foul,R,outside,0,0
1759.0,73.1,1,0,ball,R,outside,0,0
1550.0,86.4,0,0,ball,R,outside,0,0
1413.0,84.6,1,0,out,R,outside,2,2
1745.0,73.9,0,0,ball,R,outside,2,2
2310.0,89.8,0,1,hit,R,inside,1,2
2133.0,93.7,0,0,strike,R,inside,1,2
1632.0,87.2,2,0,hit,L,inside,2,2
2152.0,92.8,1,0,ball,L,outside,2,2
2165.0,88.3,0,0,ball,L,outside,2,2
2306.0,90.1,1,0,out,R,inside,3,1
2229.0,87.6,0,0,ball,R,outside,3,1
2077.0,92.6,3,2,walk,L,outside,2,1
2278.0,89.6,3,2,foul,L,inside,2,1
1554.0,85.9,2,2,ball,L,outside,2,1
2007.0,76.4,2,2,foul,L,outside,2,1
2161.0,94.3,1,2,ball,L,outside,2,1
2254.0,94.4,0,2,ball,L,outside,2,1
1931.0,93.5,0,1,foul,L,inside,2,1
2185.0,89.3,0,0,foul,L,inside,2,1
2181.0,88.5,1,1,out,L,inside,2,0
1868.0,75.7,0,1,ball,L,outside,2,0
2244.0,88.7,0,0,foul,L,inside,2,0
1478.0,86.0,2,2,walk,R,outside,1,0
2125.0,87.8,2,2,foul,R,inside,1,0
1856.0,76.2,2,2,foul,R,inside,1,0
2073.0,93.9,1,2,ball,R,outside,1,0
1592.0,88.2,1,1,foul,R,inside,1,0
2206.0,93.2,0,1,ball,R,outside,1,0
1839.0,75.5,0,0,strike,R,inside,1,0
1802.0,76.1,3,2,walk,R,outside,0,0
2139.0,93.3,3,1,foul,R,outside,0,0
2079.0,82.9,2,1,ball,R,outside,0,0
1867.0,74.7,2,0,foul,R,inside,0,0
2218.0,93.7,1,0,ball,R,outside,0,0
1635.0,86.8,0,0,ball,R,outside,0,0
2109.0,94.0,1,1,out,R,inside,1,1
1787.0,86.1,0,1,ball,R,inside,1,1
2004.0,75.2,0,0,strike,R,outside,1,1
1663.0,89.4,3,2,walk,R,outside,0,1
2053.0,82.6,2,2,ball,R,outside,0,1
1631.0,85.0,1,2,ball,R,outside,0,1
1636.0,87.4,1,1,foul,R,outside,0,1
2166.0,81.7,0,1,ball,R,outside,0,1
1915.0,75.0,0,0,strike,R,inside,0,1
2085.0,82.5,0,1,out,R,inside,0,0
1923.0,75.4,0,0,strike,R,inside,0,0
2132.0,94.3,1,2,out,L,inside,1,2
1642.0,87.2,0,2,ball,L,outside,1,2
2160.0,88.8,0,1,foul,L,inside,1,2
2061.0,92.7,0,0,strike,L,inside,1,2
2199.0,94.6,0,2,hit,R,inside,0,2
2250.0,91.1,0,1,foul,R,inside,0,2
2127.0,95.5,0,0,strike,R,inside,0,2
2007.0,76.7,0,2,out,L,outside,0,1
1522.0,88.0,0,1,foul,L,outside,0,1
2041.0,94.6,0,0,strike,L,outside,0,1
2378.0,91.1,1,0,out,L,inside,0,0
1991.0,94.4,0,0,ball,L,outside,0,0
1663.0,88.7,2,2,hit,R,inside,0,1
2203.0,96.4,1,2,ball,R,outside,0,1
2160.0,82.1,1,1,foul,R,inside,0,1
1641.0,87.4,0,1,ball,R,outside,0,1
1920.0,74.7,0,0,strike,R,inside,0,1
2150.0,81.2,1,1,out,R,inside,0,0
2105.0,91.1,1,0,foul,R,inside,0,0
2222.0,88.9,0,0,ball,R,outside,0,0
2129.0,94.7,3,2,out,L,outside,0,2
1964.0,76.6,2,2,ball,L,outside,0,2
2297.0,90.9,2,1,strike,L,outside,0,2
1561.0,88.1,1,1,ball,L,outside,0,2
1982.0,75.4,1,0,strike,L,inside,0,2
1602.0,87.3,0,0,ball,L,outside,0,2
2070.0,82.7,1,2,out,R,inside,0,1
1539.0,88.5,1,2,foul,R,inside,0,1
1679.0,88.7,1,2,foul,R,outside,0,1
2285.0,90.3,0,2,ball,R,outside,0,1
1645.0,87.9,0,1,strike,R,outside,0,1
2016.0,92.6,0,0,strike,R,inside,0,1
2132.0,89.6,0,0,out,R,inside,0,0
1676.0,90.4,1,2,out,R,outside,3,2
2296.0,94.3,1,1,foul,R,inside,3,2
1754.0,89.2,1,0,strike,R,outside,3,2
2291.0,93.9,0,0,ball,R,outside,3,2
2328.0,94.8,3,0,walk,R,outside,2,2
2352.0,89.5,2,0,ball,R,outside,2,2
2273.0,94.0,1,0,ball,R,outside,2,2
2392.0,90.7,0,0,ball,R,outside,2,2
1757.0,89.4,3,2,out,L,outside,2,1
2152.0,93.1,3,1,foul,L,inside,2,1
2210.0,90.0,2,1,ball,L,outside,2,1
1559.0,89.5,1,1,ball,L,outside,2,1
1637.0,87.6,1,0,strike,L,inside,2,1
1782.0,75.4,0,0,ball,L,outside,2,1
2294.0,90.5,3,1,walk,R,outside,1,1
2227.0,94.8,2,1,ball,R,outside,1,1
2283.0,89.5,2,0,foul,R,inside,1,1
2088.0,94.1,1,0,ball,R,outside,1,1
2148.0,94.8,0,0,ball,R,outside,1,1
2135.0,83.6,2,2,out,R,outside,1,0
1663.0,89.2,1,2,ball,R,outside,1,0
2149.0,93.4,0,2,ball,R,outside,1,0
1595.0,88.3,0,1,foul,R,outside,1,0
2255.0,89.9,0,0,strike,R,inside,1,0
2104.0,93.9,3,2,walk,R,outside,0,0
2329.0,91.4,3,2,foul,R,inside,0,0
1656.0,89.6,2,2,ball,R,outside,0,0
2171.0,94.5,1,2,ball,R,outside,0,0
2092.0,82.6,1,1,foul,R,inside,0,0
2228.0,87.9,1,0,foul,R,inside,0,0
2176.0,93.9,0,0,ball,R,outside,0,0
2192.0,93.7,1,2,out,L,outside,0,2
1606.0,89.2,0,2,ball,L,outside,0,2
1517.0,88.3,0,1,strike,L,inside,0,2
1725.0,75.7,0,0,strike,L,inside,0,2
2325.0,90.3,3,2,out,R,outside,0,1
1584.0,88.3,3,2,foul,R,inside,0,1
2152.0,94.1,2,2,ball,R,outside,0,1
1648.0,88.8,2,1,strike,R,outside,0,1
2248.0,88.7,1,1,ball,R,outside,0,1
2274.0,94.5,1,0,strike,R,outside,0,1
2233.0,94.4,0,0,ball,R,outside,0,1
2077.0,81.3,1,1,hit,R,inside,1,1
2043.0,83.6,0,1,ball,R,outside,1,1
1987.0,84.1,0,0,foul,R,outside,1,1
2155.0,92.3,1,0,hit,R,inside,0,1
2144.0,92.4,0,0,ball,R,outside,0,1
2123.0,82.9,2,2,out,R,inside,0,0
2316.0,88.9,2,1,strike,R,inside,0,0
2154.0,82.4,1,1,ball,R,outside,0,0
2314.0,94.7,1,0,foul,R,inside,0,0
2202.0,93.3,0,0,ball,R,outside,0,0
2258.0,89.8,2,2,hit,R,inside,1,1
1636.0,88.5,1,2,ball,R,outside,1,1
1567.0,85.6,1,1,strike,R,inside,1,1
2176.0,95.6,0,1,ball,R,outside,1,1
1553.0,88.0,0,0,strike,R,outside,1,1
2178.0,94.2,1,1,hit,L,inside,0,1
2290.0,89.8,0,1,ball,L,outside,0,1
1759.0,74.9,0,0,foul,L,inside,0,1
2174.0,94.5,3,1,out,R,inside,0,0
2273.0,88.3,2,1,ball,R,outside,0,0
1672.0,89.1,1,1,ball,R,outside,0,0
2119.0,84.2,0,1,ball,R,outside,0,0
2404.0,89.0,0,0,strike,R,inside,0,0
1712.0,88.1,0,1,out,L,outside,2,1
1559.0,87.8,0,0,foul,L,outside,2,1
2312.0,95.5,3,2,walk,R,outside,1,1
2388.0,91.2,2,2,ball,R,outside,1,1
1905.0,77.2,1,2,ball,R,outside,1,1
2295.0,94.2,0,2,ball,R,outside,1,1
2349.0,91.9,0,1,strike,R,inside,1,1
2200.0,95.5,0,0,strike,R,inside,1,1
2138.0,95.1,1,2,out,L,inside,1,0
1918.0,75.5,1,1,strike,L,inside,1,0
1522.0,86.7,1,0,strike,L,outside,1,0
1518.0,87.2,0,0,ball,L,outside,1,0
2102.0,93.3,0,1,hit,R,inside,0,0
2165.0,94.1,0,0,strike,R,outside,0,0
2230.0,84.6,2,2,out,R,outside,1,2
2262.0,94.7,2,1,strike,R,inside,1,2
2238.0,89.7,1,1,ball,R,outside,1,2
2157.0,94.4,1,0,strike,R,outside,1,2
2243.0,95.3,0,0,ball,R,outside,1,2
2181.0,93.8,2,1,out,L,inside,1,1
2232.0,88.6,1,1,ball,L,outside,1,1
1598.0,87.8,1,0,strike,L,outside,1,1
2208.0,88.9,0,0,ball,L,outside,1,1
2279.0,90.1,1,2,out,R,inside,1,0
1604.0,87.3,0,2,ball,R,outside,1,0
1488.0,87.6,0,1,strike,R,outside,1,0
2308.0,89.9,0,0,strike,R,inside,1,0
2259.0,95.4,3,2,walk,L,outside,0,0
1587.0,86.5,3,2,foul,L,inside,0,0
1991.0,76.6,2,2,ball,L,outside,0,0
1564.0,88.4,2,1,strike,L,inside,0,0
2323.0,89.6,2,0,strike,L,inside,0,0
2296.0,94.9,1,0,ball,L,outside,0,0
2201.0,95.2,0,0,ball,L,outside,0,0
2031.0,83.9,3,1,hit,R,inside,0,1
2220.0,89.9,3,0,foul,R,inside,0,1
1513.0,87.5,2,0,ball,R,outside,0,1
2146.0,93.4,1,0,ball,R,outside,0,1
1558.0,88.3,0,0,ball,R,outside,0,1
2027.0,93.7,0,2,out,R,outside,0,0
2087.0,82.3,0,1,foul,R,inside,0,0
2052.0,82.5,0,0,foul,R,inside,0,0
2314.0,88.8,3,2,out,R,outside,2,2
2192.0,94.7,3,2,foul,R,inside,2,2
2171.0,93.7,2,2,ball,R,outside,2,2
2181.0,88.7,2,1,foul,R,outside,2,2
1526.0,87.5,1,1,ball,R,outside,2,2
2198.0,93.5,1,0,foul,R,inside,2,2
2132.0,94.0,0,0,ball,R,outside,2,2
1900.0,76.2,0,0,hit,R,outside,2,2
2036.0,84.1,0,2,out,R,outside,3,1
1840.0,76.5,0,1,strike,R,inside,3,1
2091.0,84.8,0,0,foul,R,inside,3,1
1569.0,87.3,3,1,walk,L,outside,2,1
2157.0,93.8,2,1,ball,L,outside,2,1
2210.0,89.3,1,1,ball,L,outside,2,1
1561.0,87.4,0,1,ball,L,outside,2,1
1414.0,87.3,0,0,strike,L,outside,2,1
2195.0,94.1,0,0,out,R,inside,2,0
1737.0,87.9,2,1,hit,L,inside,1,0
2157.0,93.4,1,1,ball,L,outside,1,0
1979.0,75.7,1,0,strike,L,inside,1,0
2320.0,91.9,0,0,ball,L,outside,1,0
2200.0,94.0,0,0,hit,R,inside,0,0
2210.0,94.9,3,1,hit,R,inside,0,0
2209.0,95.1,3,0,strike,R,inside,0,0
2231.0,89.7,2,0,ball,R,outside,0,0
2157.0,95.1,1,0,ball,R,outside,0,0
2083.0,94.5,0,0,ball,R,outside,0,0
1852.0,75.2,1,2,out,L,inside,2,2
2198.0,92.1,1,1,foul,L,inside,2,2
1960.0,73.9,1,0,strike,L,outside,2,2
1952.0,75.7,0,0,ball,L,outside,2,2
2177.0,92.9,3,0,walk,R,outside,1,2
2254.0,89.0,2,0,ball,R,outside,1,2
1586.0,85.6,1,0,ball,R,outside,1,2
1668.0,87.1,0,0,ball,R,outside,1,2
2156.0,93.8,2,2,out,R,inside,1,1
1545.0,86.1,2,1,strike,R,outside,1,1
2135.0,93.0,1,1,ball,R,outside,1,1
2217.0,88.6,1,0,strike,R,inside,1,1
1489.0,86.5,0,0,ball,R,outside,1,1
2119.0,92.2,2,0,hit,L,inside,0,1
2167.0,88.1,1,0,ball,L,inside,0,1
1834.0,72.9,0,0,ball,L,outside,0,1
2182.0,87.5,1,1,out,L,inside,0,0
1535.0,85.5,1,0,foul,L,outside,0,0
2154.0,86.5,0,0,ball,L,outside,0,0
2184.0,92.8,2,2,out,R,outside,1,2
2233.0,93.1,2,1,strike,R,inside,1,2
1690.0,87.2,1,1,ball,R,outside,1,2
1580.0,86.9,1,0,foul,R,outside,1,2
1534.0,85.5,0,0,ball,R,outside,1,2
2221.0,86.4,2,0,out,L,inside,1,1
1547.0,85.1,1,0,ball,L,outside,1,1
1793.0,74.2,0,0,ball,L,inside,1,1
1425.0,86.1,1,2,out,L,inside,1,0
1572.0,85.2,1,1,foul,L,inside,1,0
2040.0,91.9,1,0,foul,L,inside,1,0
1672.0,72.2,0,0,ball,L,outside,1,0
2080.0,92.2,3,2,walk,R,outside,0,0
1773.0,88.0,2,2,ball,R,outside,0,0
2192.0,92.7,1,2,ball,R,outside,0,0
1701.0,86.9,1,1,strike,R,outside,0,0
2023.0,73.5,0,1,ball,R,outside,0,0
1981.0,72.7,0,0,strike,R,inside,0,0
2040.0,92.7,2,2,out,L,inside,0,2
1617.0,86.8,2,2,foul,L,inside,0,2
1739.0,88.9,2,2,foul,L,inside,0,2
2131.0,94.3,2,2,foul,L,inside,0,2
2011.0,75.6,1,2,ball,L,outside,0,2
2025.0,93.0,1,1,strike,L,outside,0,2
1577.0,88.5,0,1,ball,L,outside,0,2
1941.0,75.2,0,0,strike,L,outside,0,2
1618.0,88.9,3,2,out,R,outside,0,1
1525.0,87.0,2,2,ball,R,outside,0,1
1533.0,88.2,2,2,foul,R,inside,0,1
2067.0,92.8,2,2,foul,R,inside,0,1
1396.0,87.3,1,2,ball,R,outside,0,1
1926.0,75.2,1,1,strike,R,outside,0,1
2277.0,90.7,0,1,ball,R,outside,0,1
2010.0,93.4,0,0,strike,R,inside,0,1
1673.0,87.1,1,1,out,R,outside,0,0
1615.0,86.8,1,0,strike,R,outside,0,0
1952.0,92.1,0,0,ball,R,outside,0,0
2044.0,92.6,2,1,out,L,inside,0,2
1899.0,73.9,2,0,strike,L,inside,0,2
1984.0,92.3,1,0,ball,L,outside,0,2
1946.0,93.2,0,0,ball,L,outside,0,2
2138.0,91.4,0,0,out,L,inside,0,1
1977.0,90.6,0,0,out,R,inside,0,0
2121.0,92.8,0,0,out,L,inside,3,2
2183.0,89.8,3,2,walk,L,outside,2,2
1598.0,88.3,3,2,foul,L,outside,2,2
2148.0,93.6,3,2,foul,L,inside,2,2
2072.0,76.4,2,2,ball,L,outside,2,2
2272.0,90.3,2,1,foul,L,inside,2,2
2090.0,93.4,1,1,ball,L,outside,2,2
2127.0,94.2,1,0,strike,L,inside,2,2
2153.0,94.0,0,0,ball,L,outside,2,2
1916.0,76.9,3,2,walk,R,outside,1,2
1561.0,86.9,2,2,ball,R,outside,1,2
1798.0,75.4,2,1,strike,R,inside,1,2
2117.0,93.7,1,1,ball,R,outside,1,2
2191.0,89.0,1,0,foul,R,inside,1,2
1975.0,74.9,0,0,ball,R,outside,1,2
1489.0,86.6,0,1,out,L,inside,1,1
2125.0,87.8,0,0,foul,L,inside,1,1
1885.0,75.7,0,1,out,R,inside,1,0
1873.0,75.4,0,0,strike,R,inside,1,0
2255.0,95.9,1,2,hit,R,outside,0,0
2241.0,89.0,1,1,foul,R,inside,0,0
2125.0,92.1,1,0,strike,R,outside,0,0
1633.0,85.0,0,0,ball,R,outside,0,0
1655.0,87.4,1,2,out,L,outside,0,2
1807.0,75.0,0,2,ball,L,outside,0,2
2249.0,95.2,0,2,foul,L,inside,0,2
2262.0,88.7,0,1,foul,L,inside,0,2
2151.0,93.8,0,0,strike,L,inside,0,2
1708.0,87.9,0,1,out,L,inside,0,1
2118.0,93.0,0,0,strike,L,inside,0,1
2257.0,94.0,0,0,out,R,outside,0,0
2316.0,90.5,3,2,out,R,outside,1,0
2210.0,96.2,2,2,ball,R,outside,1,0
2321.0,89.1,2,1,foul,R,outside,1,0
2135.0,93.5,1,1,ball,R,outside,1,0
1508.0,86.3,0,1,ball,R,outside,1,0
2254.0,89.3,0,0,strike,R,inside,1,0
2080.0,86.4,3,2,walk,L,outside,0,0
1705.0,88.5,2,2,ball,L,outside,0,0
1950.0,76.0,1,2,ball,L,outside,0,0
2071.0,74.0,1,1,foul,L,outside,0,0
1983.0,74.1,1,0,strike,L,outside,0,0
1645.0,86.0,0,0,ball,L,outside,0,0
2078.0,93.6,1,2,out,R,outside,0,2
1704.0,86.4,0,2,ball,R,outside,0,2
1688.0,86.9,0,1,foul,R,inside,0,2
2215.0,93.4,0,0,strike,R,inside,0,2
2103.0,91.8,0,0,out,L,inside,0,1
1776.0,86.7,1,0,out,L,inside,0,0
2111.0,91.8,0,0,ball,L,outside,0,0
2197.0,93.9,3,2,out,R,outside,1,2
2036.0,82.4,3,2,foul,R,inside,1,2
1622.0,87.7,2,2,ball,R,outside,1,2
1897.0,76.4,1,2,ball,R,outside,1,2
2041.0,93.7,0,2,ball,R,outside,1,2
2134.0,92.9,0,1,foul,R,inside,1,2
2092.0,93.8,0,0,strike,R,inside,1,2
1764.0,87.8,3,1,out,L,inside,1,1
1815.0,87.7,2,1,ball,L,outside,1,1
2357.0,90.2,2,0,strike,L,inside,1,1
2198.0,94.8,1,0,ball,L,outside,1,1
2088.0,93.2,0,0,ball,L,inside,1,1
2120.0,82.6,0,1,hit,R,inside,0,1
2133.0,93.0,0,0,strike,R,inside,0,1
1626.0,87.8,0,1,out,L,inside,0,0
1614.0,84.9,0,0,strike,L,inside,0,0
2131.0,82.8,0,2,out,R,outside,1,2
2353.0,90.0,0,1,foul,R,inside,1,2
2236.0,94.2,0,0,strike,R,inside,1,2
2191.0,93.5,2,1,out,L,inside,1,1
1584.0,86.9,1,1,ball,L,outside,1,1
1558.0,84.7,0,1,ball,L,outside,1,1
1917.0,74.0,0,0,strike,L,inside,1,1
2359.0,90.2,2,1,out,R,inside,2,0
1785.0,87.4,1,1,ball,R,outside,2,0
1557.0,87.7,1,0,strike,R,outside,2,0
2237.0,89.8,0,0,ball,R,outside,2,0
1475.0,88.8,2,1,hit,L,outside,2,0
2162.0,94.4,1,1,ball,L,outside,2,0
1550.0,88.0,1,0,foul,L,inside,2,0
2142.0,94.8,0,0,ball,L,outside,2,0
2064.0,94.8,1,2,hit,L,inside,1,0
1620.0,86.1,0,2,ball,L,outside,1,0
1688.0,86.9,0,1,strike,L,inside,1,0
2281.0,89.0,0,0,strike,L,inside,1,0
2204.0,95.5,3,2,walk,R,outside,0,0
2120.0,95.1,3,2,foul,R,inside,0,0
2102.0,83.0,2,2,ball,R,outside,0,0
2284.0,89.8,2,1,foul,R,inside,0,0
2221.0,93.9,1,1,ball,R,outside,0,0
2075.0,82.7,0,1,ball,R,outside,0,0
2203.0,90.0,0,0,strike,R,inside,0,0
1820.0,75.6,0,0,out,L,inside,2,2
2284.0,90.1,1,2,hit,R,outside,1,2
2183.0,82.9,1,2,foul,R,outside,1,2
2178.0,94.2,0,2,ball,R,outside,1,2
1793.0,87.5,0,2,foul,R,outside,1,2
2157.0,82.4,0,1,strike,R,outside,1,2
1942.0,77.1,0,0,strike,R,outside,1,2
2265.0,94.5,1,2,out,L,inside,1,1
1711.0,87.5,0,2,ball,L,outside,1,1
2370.0,89.9,0,1,foul,L,outside,1,1
1606.0,87.2,0,0,strike,L,outside,1,1
2276.0,95.4,3,0,walk,R,outside,0,1
2331.0,91.2,2,0,ball,R,outside,0,1
2199.0,94.4,1,0,ball,R,outside,0,1
2213.0,88.3,0,0,ball,R,outside,0,1
2178.0,93.6,2,1,out,L,inside,0,0
2278.0,88.1,2,0,strike,L,inside,0,0
1948.0,72.9,1,0,ball,L,outside,0,0
1940.0,72.6,0,0,ball,L,outside,0,0
2049.0,83.9,1,1,out,R,outside,1,2
1526.0,86.6,0,1,ball,R,outside,1,2
2307.0,90.4,0,0,strike,R,inside,1,2
2186.0,94.4,1,0,out,L,inside,2,1
2172.0,96.0,0,0,ball,L,outside,2,1
2111.0,94.0,2,1,out,L,inside,2,0
2323.0,89.7,1,1,ball,L,outside,2,0
2179.0,93.1,1,0,strike,L,inside,2,0
1862.0,74.6,0,0,ball,L,outside,2,0
2212.0,94.2,0,0,hit,R,inside,1,0
2155.0,95.4,3,2,walk,L,outside,0,0
1711.0,86.8,2,2,ball,L,inside,0,0
1549.0,86.9,1,2,ball,L,outside,0,0
2151.0,95.1,1,1,foul,L,inside,0,0
1696.0,85.3,1,0,strike,L,inside,0,0
2099.0,92.5,0,0,ball,L,outside,0,0
2054.0,82.8,1,2,out,R,outside,1,1
1643.0,77.4,1,1,foul,R,inside,1,1
2157.0,84.4,0,1,ball,R,outside,1,1
2228.0,89.6,0,0,strike,R,inside,1,1
1700.0,87.1,3,2,walk,R,outside,0,1
2227.0,96.8,2,2,ball,R,outside,0,1
2076.0,82.5,1,2,ball,R,outside,0,1
1727.0,89.0,1,2,foul,R,outside,0,1
2213.0,95.6,0,2,ball,R,outside,0,1
1867.0,76.1,0,1,foul,R,outside,0,1
1755.0,88.6,0,0,strike,R,inside,0,1
1991.0,75.7,1,0,out,L,inside,0,0
2157.0,92.6,0,0,ball,L,outside,0,0
1585.0,88.1,1,2,out,R,inside,0,2
2129.0,84.0,1,2,foul,R,inside,0,2
2238.0,96.8,0,2,ball,R,outside,0,2
1590.0,89.3,0,1,foul,R,inside,0,2
1876.0,76.7,0,0,strike,R,inside,0,2
1913.0,77.7,2,2,out,R,inside,0,1
2214.0,97.2,1,2,ball,R,outside,0,1
1620.0,88.5,1,1,foul,R,outside,0,1
2213.0,84.2,1,0,foul,R,outside,0,1
2340.0,92.6,0,0,ball,R,outside,0,1
2365.0,89.9,2,1,out,R,inside,0,0
1896.0,77.0,1,1,ball,R,outside,0,0
2227.0,94.5,1,0,foul,R,inside,0,0
2228.0,89.4,0,0,ball,R,outside,0,0
2317.0,91.2,2,0,out,R,inside,1,2
2219.0,94.4,1,0,ball,R,outside,1,2
2176.0,76.3,0,0,ball,R,outside,1,2
2210.0,96.6,3,2,walk,R,outside,0,2
2284.0,91.5,3,1,foul,R,inside,0,2
1687.0,88.6,2,1,ball,R,outside,0,2
2236.0,86.3,1,1,ball,R,outside,0,2
1631.0,86.2,0,1,ball,R,outside,0,2
2154.0,96.4,0,0,strike,R,inside,0,2
2167.0,82.2,1,1,out,R,outside,0,1
1536.0,87.7,1,0,foul,R,outside,0,1
2163.0,95.5,0,0,ball,R,outside,0,1
1746.0,76.4,0,2,out,R,outside,0,0
1762.0,77.4,0,1,foul,R,inside,0,0
1855.0,75.8,0,0,strike,R,inside,0,0
2000.0,77.8,2,2,out,R,outside,0,2
2229.0,96.1,1,2,ball,R,outside,0,2
2142.0,96.9,1,1,foul,R,inside,0,2
2166.0,83.9,0,1,ball,R,outside,0,2
2278.0,91.7,0,0,strike,R,inside,0,2
2188.0,90.5,2,1,out,L,inside,1,0
1512.0,87.7,1,1,ball,L,outside,1,0
2220.0,90.4,1,0,foul,L,outside,1,0
1995.0,75.8,0,0,ball,L,outside,1,0
2341.0,99.1,3,2,walk,R,outside,0,0
1969.0,76.8,3,2,foul,R,inside,0,0
2371.0,90.7,3,2,foul,R,inside,0,0
2326.0,96.4,3,1,foul,R,inside,0,0
2015.0,76.3,2,1,ball,R,outside,0,0
2329.0,91.5,2,0,strike,R,inside,0,0
2262.0,95.6,1,0,ball,R,outside,0,0
2310.0,90.2,0,0,ball,R,outside,0,0
2078.0,77.9,0,0,out,R,inside,0,2
2194.0,86.1,1,2,out,R,outside,0,1
2030.0,77.2,0,2,ball,R,outside,0,1
2098.0,96.4,0,2,foul,R,outside,0,1
2329.0,92.5,0,1,foul,R,inside,0,1
2150.0,96.1,0,0,strike,R,inside,0,1
2258.0,91.7,3,2,out,R,inside,0,0
2115.0,96.0,3,2,foul,R,inside,0,0
1851.0,90.0,2,2,ball,R,outside,0,0
2269.0,96.5,1,2,ball,R,outside,0,0
2197.0,96.4,0,2,ball,R,outside,0,0
1834.0,88.4,0,1,strike,R,inside,0,0
2073.0,75.6,0,0,strike,R,outside,0,0
2339.0,96.5,2,2,out,R,inside,2,1
2209.0,85.9,1,2,ball,R,outside,2,1
1639.0,87.6,0,2,ball,R,outside,2,1
2225.0,95.8,0,1,strike,R,outside,2,1
2374.0,90.3,0,0,strike,R,inside,2,1
1557.0,86.3,3,2,walk,R,outside,1,1
2132.0,84.3,2,2,ball,R,outside,1,1
2348.0,95.1,2,1,foul,R,outside,1,1
1539.0,88.2,2,0,strike,R,inside,1,1
2107.0,86.3,1,0,ball,R,outside,1,1
2202.0,95.6,0,0,ball,R,outside,1,1
1621.0,88.6,1,1,hit,R,outside,0,1
2338.0,93.0,1,0,foul,R,outside,0,1
1985.0,78.0,0,0,ball,R,outside,0,1
2121.0,82.7,0,2,out,R,outside,0,0
1640.0,89.4,0,1,strike,R,inside,0,0
1961.0,76.2,0,0,strike,R,outside,0,0
2086.0,84.0,0,1,strike,R,outside,1,2
2250.0,91.8,0,0,strike,R,inside,1,2
2338.0,92.2,0,1,hit,L,inside,0,2
2149.0,96.5,0,0,strike,L,outside,0,2
2358.0,96.9,1,0,out,R,inside,0,1
2262.0,96.8,0,0,ball,R,outside,0,1
2129.0,96.1,0,0,out,R,inside,0,0
1708.0,87.8,3,1,out,L,outside,1,1
2381.0,90.4,2,1,ball,L,outside,1,1
1782.0,87.0,2,0,strike,L,inside,1,1
1936.0,75.4,1,0,ball,L,outside,1,1
1623.0,87.5,0,0,ball,L,outside,1,1
2102.0,93.6,3,2,hit,R,inside,0,1
1752.0,87.8,2,2,ball,R,outside,0,1
2080.0,93.7,2,1,foul,R,outside,0,1
2281.0,90.9,2,0,strike,R,outside,0,1
2232.0,90.2,1,0,ball,R,outside,0,1
1669.0,85.7,0,0,ball,R,outside,0,1
1462.0,86.6,3,2,out,R,inside,0,0
2025.0,75.4,2,2,ball,R,outside,0,0
1552.0,86.7,2,1,strike,R,inside,0,0
1971.0,75.1,1,1,ball,R,outside,0,0
1640.0,87.2,1,0,foul,R,outside,0,0
2323.0,88.4,0,0,ball,R,outside,0,0
2113.0,95.1,0,0,out,R,inside,0,2
1749.0,88.1,2,2,out,R,outside,0,1
2243.0,90.1,2,1,foul,R,outside,0,1
2162.0,93.7,1,1,ball,R,outside,0,1
2183.0,93.8,0,1,ball,R,outside,0,1
1889.0,76.0,0,0,strike,R,inside,0,1
1755.0,88.5,1,1,out,L,inside,0,0
1781.0,89.3,1,0,strike,L,inside,0,0
2044.0,74.4,0,0,ball,L,outside,0,0
2082.0,93.7,0,0,out,R,outside,1,1
2207.0,89.5,3,1,walk,L,inside,0,1
2026.0,76.2,2,1,ball,L,outside,0,1
2341.0,90.1,1,1,ball,L,outside,0,1
1631.0,88.2,1,0,strike,L,inside,0,1
2299.0,89.6,0,0,ball,L,outside,0,1
1961.0,76.2,2,2,out,R,outside,0,0
2036.0,94.6,1,2,ball,R,outside,0,0
1696.0,88.5,1,2,foul,R,outside,0,0
2129.0,94.1,0,2,ball,R,outside,0,0
1989.0,76.2,0,1,strike,R,inside,0,0
2125.0,94.6,0,0,foul,R,outside,0,0
1688.0,87.5,1,1,out,L,outside,0,2
1887.0,75.1,1,0,strike,L,inside,0,2
2199.0,88.7,0,0,ball,L,outside,0,2
2310.0,90.8,1,0,out,R,outside,0,1
2112.0,84.1,0,0,ball,R,outside,0,1
2105.0,94.5,2,2,out,R,inside,0,0
1727.0,88.6,1,2,ball,R,outside,0,0
1985.0,75.3,1,2,foul,R,outside,0,0
2061.0,83.1,1,1,foul,R,inside,0,0
2089.0,93.4,0,1,ball,R,outside,0,0
1765.0,73.2,0,0,strike,R,inside,0,0
2281.0,94.0,1,0,out,R,inside,1,2
2233.0,95.0,0,0,ball,R,outside,1,2
2082.0,93.5,2,2,out,R,inside,1,1
1653.0,88.1,2,1,strike,R,outside,1,1
